id,datetime,user,txt,like_n,comment_n,retweet_n,view_n
1783953478592725158,2024-04-26 20:17:08,LuisLacallePou,"Inauguración del puente en Paso del Gordo, sobre el arroyo El Cordobés, que une los departamentos Durazno y Cerro Largo.",763,42,211,24000
1783959533045293469,2024-04-26 20:41:11,KamalaHarris,"People in states across our nation are living in chaos and confusion as Trump and extremists attack abortion access.

I was in Wisconsin to discuss our path forward to protect reproductive freedom.",3200,1500,859,250000
1783985990463352956,2024-04-26 22:26:19,Kicillofok,"Hoy homenajeamos a un gran compañero e intendente del Partido de la Costa, 
@drjuandejesusok
, junto a funcionarios, intendentes y dirigentes provinciales en Mar Chiquita.

Juan es la expresión de estos 40 años de la democracia argentina y bonaerense, de hombres y mujeres que",763,0,232,21000
1783991653948076245,2024-04-26 22:48:49,VickyVillarruel,Vamos a auditar toda la dotación de empleados del Senado.,22000,1200,4000,447000
1783993193467387996,2024-04-26 22:54:56,Kicillofok,"Lo que ocurre en España revela que en todos lados la pelea es la misma: ¡derecha o derechos! 

Nosotros gobernamos y militamos en defensa de los derechos y en función de esa convicción expreso mi absoluto repudio a los ataques que la derecha española despliega, con sus armas",2100,0,750,148000
1784008436889313417,2024-04-26 23:55:31,KamalaHarris,"Across our country, reproductive rights have been under attack, and Donald Trump is responsible.",3900,2200,1100,291000
1784022118390215129,2024-04-27 00:49:53,AlvaroDelgadoUy,"GRACIAS Rivera. Gracias por estar, manifestarse, comprometerse y compartir la esperanza de lo que vamos a construir juntos. Esta elección no es de los políticos, es de la gente. 
#UruguayParaAdelante",239,18,50,6700
1784185586888118487,2024-04-27 11:39:27,LuisLacallePou,"Desde el gobierno trabajamos en brindar más herramientas, para que todos puedan tener las mismas oportunidades de desarrollo.",1100,99,344,48000
1784221461525245962,2024-04-27 14:02:00,Kicillofok,"¡Mirá todo lo que hicimos esta semana para seguir transformando la provincia! 

#ResumenSemanal
#ResumenBonaerense",1000,164,411,26000
1784234965837701604,2024-04-27 14:55:39,madorni,Que tengan todos un gran sábado por delante. Fin.,7100,726,373,143000
1784235765968343098,2024-04-27 14:58:50,JuanGrabois,"Asqueado de la promoción de ludopatías en las camisetas, las publicidades, las locuciones, los banners, los pop-ups... hasta tres por minuto. 

Estamos con 
@ItaiHagman
 y 
@Naty_Zaracho
 en la Nación, 
@Fede_FagioliOK
 y 
@LuciaKlug
 en la provincia y 
@vicki_freire
 en la ciudad",7800,465,2000,490000
1784244155071205861,2024-04-27 15:32:10,KamalaHarris,"We need to thank our care workers every day, not just during the height of a crisis, because the work they do is essential.",3600,555,738,279000
1784271455200448912,2024-04-27 17:20:39,Kicillofok,"Tenemos que convertir al Canal Magdalena en nuestra bandera y en una victoria de la provincia de Buenos Aires. No solo significa más producción y trabajo, representa nuestra soberanía nacional ",4900,313,1600,69000
1784279850674471177,2024-04-27 17:54:01,KamalaHarris,"Let’s be clear: If you make under $400,000 a year, you won’t pay a penny more in taxes under our administration.",12000,16000,3300,1800000
1784287676239057295,2024-04-27 18:25:07,PatoBullrich,"LA DROGA YA NO CIRCULA DE ACÁ PARA ALLÁ COMO SI NADA

Empaquetó ladrillo por ladrillo, puso 180 kilos de droga en el asiento de atrás y esperó la oscuridad para trasladarlos. Se le vino la noche en Chaco, Gendarmería lo atrapó.

Se incauta y se quema.",4100,113,1000,47000
1784298904948748638,2024-04-27 19:09:44,CFKArgentina,En camino hacia Quilmes. ¡Nos vemos en un ratito!,11000,1700,2800,359000
1784311379022770182,2024-04-27 19:59:18,CFKArgentina,"En vivo desde Quilmes, junto la intendenta Mayra Mendoza inauguramos el Microestadio Presidente Néstor Kirchner.",13000,2400,3700,550000
1784312654477066260,2024-04-27 20:04:22,Kicillofok,"Tratarán de eliminar nuestros símbolos, nuestros recuerdos y la historia, pero el Centro Cultural CCK ahora está en Avellaneda, en la provincia de Buenos Aires.

Aunque quieran hacer lo mismo con Néstor, tampoco van a lograrlo, él vive en el pueblo y nunca van a poder borrarlo de",7600,0,1800,341000
1784325399096266964,2024-04-27 20:55:00,KamalaHarris,"Almost two years ago, the highest court in our land took a constitutional right away from the women of America.

After that, states proposed and passed laws that would criminalize health care providers, some with no exceptions for rape or incest.

Trump is to blame.",8800,8000,2800,676000
1784325610094899617,2024-04-27 20:55:51,PatoBullrich,"IMPRESIONANTE SECUESTRO DE ARMAS Y MUNICIONES EN ROSARIO

Un arsenal en manos de 4 criminales detenidos por PFA. Entre ellos, Hugo Maldonado, cuyo hermano fue asesinado por el narco Esteban Alvarado, preso de alto riesgo.

Nos amenazan porque saben que cada vez les queda menos.",7000,185,1800,105000
1784352914246369605,2024-04-27 22:44:21,Kicillofok,"Como explicó @CFKArgentina en Quilmes, este Gobierno no tiene plan de estabilización, solo tiene un plan de ajuste y el pueblo argentino está siendo sometido a un sacrificio inútil.

Sigamos trabajando día a día para garantizar el  #DerechoAlFuturo.",13000,0,2900,196000
1784446703908577440,2024-04-28 04:57:02,OrsiYamandu,Virtuosismo y generosidad made in Canelones,193,23,49,12000
1784558686565781552,2024-04-28 12:22:01,PatoBullrich,"OTRA TONELADA DE DROGA AFUERA

¡3000 millones de pesos en droga! Eso es lo que vale este cargamento incautado por Prefectura en Itatí, Corrientes. 

Lo saben: droga que se incauta, se quema.",7600,246,1800,93000
1784641330829721704,2024-04-28 17:50:24,PatoBullrich,"CONTRA LAS MAFIAS INTRACARCELARIAS

A raíz de requisas en distintos penales federales del país, el SPF incautó 41 celulares y 72 facas y punzones en poder de los presos.

Se acabó el vale todo. Ley y orden.",4100,127,1000,88000
1784643243721789517,2024-04-28 17:58:01,KamalaHarris,"A second Trump term cannot happen. 

His friends in the United States Congress are trying to pass a national abortion ban. 

If he gets the chance, Trump will sign a national abortion ban.",12000,13000,3500,1500000
1784690617236287697,2024-04-28 21:06:15,KamalaHarris,"Our democracy is only as strong as our willingness to fight for it. 

This November, we will fight. 

When we fight, we win.",7200,3100,1600,478000
1784718961713528970,2024-04-28 22:58:53,AlvaroDelgadoUy,"Me siento mucho mejor candidato, más preparado, después de haber recorrido las localidades más chicas del país.
Este 2 de mayo vamos a presentar propuestas para seguir construyendo un Uruguay integrado en el que cada pago chico va a tener su lugar en las políticas públicas. 
",312,66,87,12000
1784731909949440381,2024-04-28 23:50:20,PatoBullrich,"700 MILLONES DE PESOS EN DROGA

¡240 kilos divididos en panes y cogollos! PNA, a bordo del guardacostas GC-197 Timbú, de noche, bajo la lluvia y con cámaras térmicas, interceptó a dos narcos que la traían de Paraguay en un bote. ¡Adentro!

Se incauta, se quema.",3900,85,1100,54000
1784737390868709717,2024-04-29 00:12:07,PatoBullrich,"¡ASESINOS!

El subinspector de la PFA Lucas Buena se encontraba de franco, viajando con su novia en moto por la Autopista del Oeste cuando fueron abordados por dos criminales y atacados a los tiros. El subinspector repelió el ataque, pero ambos cayeron sobre el asfalto. La joven",15000,1300,3400,891000
1784769377230787045,2024-04-29 02:19:13,AlvaroDelgadoUy,"GRACIAS Colonia por este domingo de encuentros en Nueva Helvecia, Rosario, Juan Lacaze, Tarariras, Nueva Palmira y Carmelo.  
Este equipo está probado y pronto para gobernar y seguir transformando el país. 
#SigamosCambiando #UruguayParaAdelante",190,16,48,7600
1784927449416949814,2024-04-29 12:47:20,madorni,¿?,13000,1600,1600,296000
1784936355522376153,2024-04-29 13:22:44,VickyVillarruel,"Hoy en el Día del Animal quiero recordar a uno de los más maravillosos que tuvo Argentina, el perro TOM que estuvo en Malvinas y advertía a nuestros militares cuando los Sea Harrier ingleses se acercaban. ¡¡Que regalo de Dios los animales y especialmente los perros!!",13000,384,2200,257000
1784941577619509471,2024-04-29 13:43:29,PatoBullrich,"UN VIOLADOR MENOS EN LA CALLE

Gracias a la Prefectura que lo atrapó en Goya, Corrientes.

Se terminó el modelo de país donde los delincuentes caminan libres por la calle mientras la gente de bien se encierra.",4700,138,990,44000
1784982224284144043,2024-04-29 16:25:00,JMilei,"Ahí estaré...!!!
VIVA LA LIBERTAD CARAJO",15000,1300,2000,494000
1784982838124691850,2024-04-29 16:27:26,OrsiYamandu,"Como siempre, pero ahora en el marco de un anuncio jodido, el Pepe pone en el centro del mensaje el valor de la vida y la necesidad de seguir militando y trabajando la tierra. Único",1300,111,185,27000
1784983573881065955,2024-04-29 16:30:22,madorni,Pocas cosas más extrañas que la izquierda argentina. Fin.,14000,1200,1400,581000
1784994026573230386,2024-04-29 17:11:54,JuanGrabois,Nueve razones para oponerse a las leyes de Milei y un pedido a la oposición que no se opone.,7600,1400,3100,219000
1785081446345965719,2024-04-29 22:59:16,AlvaroDelgadoUy,"Muchas gracias, 
@JuanSartoriUY
 por la confianza. 
Vamos por ese Uruguay de oportunidades para todos.",549,101,87,27000
1785111851325354226,2024-04-30 01:00:05,JuanGrabois,"Un pedido a la oposición que no se opone: ¡Sin sus votos, esta ley no sale! ¡Simplemente digan no y que se caiga! No se dejen humillar por un tipo que los basurea permanentemente. No tengan miedo. Esta Ley sigue siendo dañina como la anterior y no hay un sólo artículo a favor de",3900,543,1300,94000
1785121153377353831,2024-04-30 01:37:03,AlvaroDelgadoUy,"Podemos ser el Primer País Desarrollado de América Latina.
Este jueves 2 de mayo a las 18:30 presentamos nuestro Programa de Gobierno.
Los invito a seguir la transmisión en vivo por acá https://youtube.com/@AlvarodelgadoUy…
#HaciaElDesarrollo",378,48,140,14000
1785245956738265374,2024-04-30 09:52:59,jlespert,"Entrevista con 
@edufeiok
 desde Diputados. Seguimos tratando la #LeyBases y el Paquete Fiscal.",726,62,115,27000
1785275270624117061,2024-04-30 11:49:27,madorni,"Ley “Bases y puntos de partida para la libertad de los argentinos”: aprobada en general por la Cámara de Diputados.

Fin.",23000,882,2700,339000
1785282545254387994,2024-04-30 12:18:22,madorni,"“La izquierda es lo nuevo, la izquierda es el futuro”.

El delirio es total.

Fin.",12000,577,1200,148000
1785309346873643118,2024-04-30 14:04:52,madorni,"La izquierda habla de los derechos laborales adquiridos después de “años de lucha”: 45% de informalidad laboral, sueldos miserables y más de una década sin la creación de empleo genuino. Fin.",23000,1100,4600,511000
1785350286887780794,2024-04-30 16:47:33,JMilei,"Llevo de regalo para sortear un ejemplar de mi nuevo libro ""Capitalismo, Socialismo y la Trampa Neoclásica""...",13000,906,1800,299000
1785356799442346161,2024-04-30 17:13:25,madorni,"Media sanción.

Fin.",14000,498,1100,438000
1785414118570123552,2024-04-30 21:01:11,jlespert,"Dimos un gran paso desde 
@DiputadosAR
 con la media sanción de la #LeyBases y el Paquete Fiscal. Otro gran triunfo de las ideas de la libertad que acompañan las reformas que el Presidente 
@JMilei
 viene implementando para mejorar la vida de los argentinos.",5300,369,746,73000
1785427301175341174,2024-04-30 21:53:34,jlespert,"Nuestro país está cambiando de manera significativa, este es el primer ladrillo de un sistema impositivo más razonable para todos los argentinos.",2300,196,394,37000
1785439565827670310,2024-04-30 22:42:19,OrsiYamandu,"En su día vaya un homenaje para las y los trabajadores rurales, protagonistas postergados de la construcción del país. Zafrero https://youtu.be/VLL24FyEmSY?si=n5zbVS2jPyKTUD62… vía 
@YouTube",95,9,22,5000
1785480547776508273,2024-05-01 01:25:09,madorni,Sos muy divertida Myriam. Incluso sos querible. Hoy la verdad que (dentro de tus claras y evidentes limitaciones) te luciste. Besos.,29000,2300,2700,977000
1785512374394298506,2024-05-01 03:31:37,OrsiYamandu,"1o de Mayo, día de los trabajadores, 0:25 horas. Yo voy a descansar,pero en este momento hay bomberos, policias, enfermeras, nurses, choferes de ambulancias, médicos y doctoras, panaderos, y otras tantas y tantos que están cumpliendo su tarea como siempre. Gracias y Salud!",723,61,93,22000
1785621444518363510,2024-05-01 10:45:02,AlvaroDelgadoUy,"En el Día de los Trabajadores, el saludo a todos los trabajadores del país. 
En este Gobierno, del que tuve el privilegio de ser parte hasta hace muy poco, consideramos el empleo como la principal política social. Gracias a lo que hicimos, llegamos a un récord de uruguayos",670,118,142,29000
1785640313832304950,2024-05-01 12:00:01,jlespert,"Hoy a las 20:00 hs. estaré con 
@maximmontenegro
 en #MMC por 
@A24COM",86,12,11,11000
1785640889051734464,2024-05-01 12:02:18,madorni,"¡Feliz día del trabajador y feliz día de la Constitución Nacional para cada uno de los que se esfuerzan cada día con la esperanza de vivir en una Argentina mejor!

Fin.",14000,1400,1500,429000
1785655422755741776,2024-05-01 13:00:03,jlespert,"Hoy a las 22:00 hs. estaré con 
@BonelliOK
 y 
@AlfanoEdg
 en #ADosVoces por 
@todonoticias",197,23,28,19000
1785688665013825956,2024-05-01 15:12:08,madorni,¿?,7500,480,535,171000
1785696769000501614,2024-05-01 15:44:21,SergioMassa,"TRABAJADORES.
FIN.",8800,4300,1600,1600000
1785698886562017403,2024-05-01 15:52:45,madorni,Y ahí se fue mi “fin”. Fin.,18000,957,1300,458000
1785736872397795721,2024-05-01 18:23:42,KamalaHarris,"Today, Florida’s dangerous abortion ban that will harm millions of women will go into effect.

I'm in Jacksonville to discuss the stakes of this election for reproductive freedom across the country. Tune in now.",1900,861,663,191000
1785742984270496025,2024-05-01 18:47:59,OrsiYamandu,"Referencia, compromiso y generosidad. En el acto del 1o de Mayo José Díaz y Alberto Couriel siempre con el entusiasmo y cariño de sus jóvenes 92 y 89 años. Enormes.",432,18,42,10000
1785767305760195042,2024-05-01 20:24:38,OrsiYamandu,Como todos los años nos juntamos con el Pepe para “ponernos al día” con sus amigos y compañeros. Da gusto compartir estos momentos únicos.,677,54,72,24000
1785773752610906384,2024-05-01 20:50:15,VickyVillarruel,"Feliz Día del Trabajador! Gracias a los trabajadores de UTHGRA, Dante Camaño y a los dirigentes del sindicato por invitarme a festejar el día del trabajador! ",8300,264,1000,148000
1785778728427000253,2024-05-01 21:10:01,KamalaHarris,"As of this morning, 4 million women in Florida woke up with fewer reproductive freedoms than they had last night. 

This is the new reality under a Trump abortion ban.",7700,7400,2700,875000
1785807975409459468,2024-05-01 23:06:14,OrsiYamandu,"Siempre nos unirá el amor por la historia, por la docencia y por nuestra fuerza política.  Su vida y su entrega serán inspiración para todos nosotros. Gracias Ofelia! Te recordaremos siempre, y prometemos militar de manera incansable, como nos enseñaste.",220,12,35,10000
1786031029297324197,2024-05-02 13:52:34,OrsiYamandu,¡Es un placer encontrarnos! Gracias compañeras y compañeros por el recibimiento esta mañana en Nueva Palmira.,214,8,42,6900
1786034208235815417,2024-05-02 14:05:12,AlvaroDelgadoUy,"Hoy presentamos nuestro Programa de Gobierno 2025-2030, una invitación a construir el #SegundoPisoDeTransformaciones y encaminarnos a ser el Primer País Desarrollado de América Latina.
Los invito a seguir la transmisión en vivo a partir de las 18:30.
https://youtube.com/watch?v=T48kivHjxGk…",302,36,141,16000
1786036687467888842,2024-05-02 14:15:03,KamalaHarris,"Women have been robbed of their reproductive freedom.

Donald Trump is to blame.",5800,4500,2100,1800000
1786059338324361598,2024-05-02 15:45:04,KamalaHarris,"To protect reproductive rights, the American people need to reelect 
@JoeBiden
 as president of the United States.",4600,3900,1200,483000
1786064409414000670,2024-05-02 16:05:13,OrsiYamandu,"Escuchamos de los trabajadores de CALCAR las preocupaciones de sostener y potenciar la principal industria láctea del departamento.
Destaco el compromiso con la cooperativa, con la comunidad y su desarrollo.",136,14,28,5800
1786072821010972939,2024-05-02 16:38:38,KamalaHarris,"Two years ago, we learned in a leaked decision that the Supreme Court would overturn Roe v. Wade. 

Donald Trump did this. 

Let’s stop him and continue to fight for reproductive freedom. Join us: http://JoeBiden.com/freedom.",7400,4800,2400,516000
1786082524705222948,2024-05-02 17:17:12,madorni,"Largo encuentro con el Presidente de la Nación donde conversamos sobre los detalles de su nuevo libro “Capitalismo, socialismo y la trampa neoclásica”. Me quedo con sus apuntes y algunas cosas más. Fin.",7800,1400,1000,460000
1786086085979746703,2024-05-02 17:31:21,PatoBullrich,"FALSO REPRESENTANTE DE FUTBOL

Engañaba a padres de jugadores de ligas menores del interior. Con la excusa de incorporarlos a clubes europeos, les cobraba trámites de ciudadanía y fichaje ante la FIFA.

PFA lo detuvo en Córdoba en el partido Boca-Estudiantes.

Las hace, las paga.",4000,127,1100,124000
1786107648280084515,2024-05-02 18:57:02,KamalaHarris,"Donald Trump hand-picked three Supreme Court justices intending for them to overturn Roe v. Wade.

He is responsible for the harm that is happening to women every day in our country.


@JoeBiden
 and I will stop him and restore women's reproductive freedom.",7300,6000,1900,465000
1786123272901238826,2024-05-02 19:59:07,PatoBullrich,"En Chaco, junto al gobernador Zdero, sumamos herramientas para combatir los delitos complejos. 

Las fuerzas tienen el apoyo de todo el país para ir a fondo detrás de quienes hacen que los argentinos no tengamos paz.",3000,71,726,51000
1786124823984247240,2024-05-02 20:05:17,KamalaHarris,"From HBCU student to the Vice President of the United States.

Let’s celebrate how far we have come, together, with the Throwback collection: http://shop.joebiden.com/throwback",2800,860,733,264000
1786139135159210152,2024-05-02 21:02:09,PatoBullrich,"En Chaco: ¡droga que se incautó, hoy se quemó!",7500,286,1500,105000
1786151178708922805,2024-05-02 21:50:00,KamalaHarris,"In America, 1 in 3 women of reproductive age live in a state with an abortion ban in effect.  

Donald Trump is the architect of this health care crisis.",3700,2800,1200,380000
1786151584939843892,2024-05-02 21:51:37,AlvaroDelgadoUy,"Podemos ser el Primer País Desarrollado de América Latina
Ya estamos en vivo por YouTube presentando nuestro Plan de Gobierno 2025-2030. Seguilo acá",290,55,115,12000
1786182637092028675,2024-05-02 23:55:01,KamalaHarris,"Congress must pass legislation that restores the protections of Roe v. Wade. And when they do, President 
@JoeBiden
 will sign it.",3900,1700,872,424000
1786193666958118939,2024-05-03 00:38:50,AlvaroDelgadoUy,"Los invito a soñar en grande, a pensar que es posible un rumbo que genere desarrollo y un Segundo Piso de Transformaciones. Hoy presentamos nuestro Programa de Gobierno 2025-2030, la ruta que nos va a llevar a ser #ElPrimerPaísDesarrolladodeAL Esto, a partir de hoy, es mi",643,112,188,21000
1786195716567617709,2024-05-03 00:46:59,PatoBullrich,"Hoy visité a los hombres y mujeres de la PFA, GNA y PNA de Resistencia, Chaco.
Recorrí sus lugares de trabajo y pude conocerlos personalmente para agradecerles el incansable esfuerzo que realizan día a día para proteger a los argentinos.",5400,145,1100,82000
1786370241749979615,2024-05-03 12:20:29,AlvaroDelgadoUy,"El aporte y compromiso de 
@Pablo_Mieres
 en su gestión del Ministerio de Trabajo merecen nuestro reconocimiento y agradecimiento. Lo mejor en lo que viene.  
Felicitamos a 
@MarioArizti
 por asumir como ministro de Trabajo. Mario es un gran amigo y profesional. Estamos seguros de",186,17,37,8300
1786391385794367791,2024-05-03 13:44:30,PatoBullrich,"Dos narcos trasladaban todos estos paquetes de cocaína escondidos en el auto; 24 kilos valuados en más de $300 millones que Gendarmería incautó en Salta.

Droga que se incauta, droga que se quema.",3800,108,987,89000
1786399346017145053,2024-05-03 14:16:08,SantoroLeandro,"INSÓLITO!! 17 años gobernando la Ciudad y proponen cárceles-containers en los barrios y Policías para cuidar presos en lugar de cuidar vecinos!!!
No están resolviendo nada, están ""haciendo que hacen"" para bajar la espuma. La Ciudad está ABANDONADA.",1500,121,737,23000
1786406733440557319,2024-05-03 14:45:29,KamalaHarris,"Trump said that states have the right to monitor pregnant women to enforce these bans, and to punish pregnant women for seeking out abortion care. 

Now, 4 million women in Florida have fewer reproductive freedoms than they had before. 

It’s outrageous.",4100,2300,1400,228000
1786474722873466982,2024-05-03 19:15:39,PatoBullrich,"1000 ARMAS NO LETALES PARA LA PSA

Vinimos a dar un cambio profundo y las Byrna contribuyen a eso: son armas modernas, para lugares de alta densidad de gente, que nos permiten cuidar a las personas en los aeropuertos y en los operativos.",5400,167,1400,92000
1786513352115560748,2024-05-03 21:49:09,AlvaroDelgadoUy,"Es posible un rumbo que nos genere desarrollo y un #SegundoPisoDeTransformaciones.
Podemos ser el Primer País Desarrollado de América Latina.",318,45,89,10000
1786516341958078974,2024-05-03 22:01:02,SantoroLeandro,"Pero como te gusta defender al PRO 
@martintetaz
 !!
El detalle es q como no sos porteño, hablas de lo q no sabes...
El convenio para hacer la cárcel se firmó en 2018 y los traslados debían estar listos en 2020.
Pd: Con los fondos de la copa pienso muy parecido a vos.",1200,171,393,69000
1786758310194012355,2024-05-04 14:02:32,SantoroLeandro,"Perfecto, entonces que Milei despida a Mondino por agraviar a los chinos.",6100,717,1000,117000
1786769491453481189,2024-05-04 14:46:57,PatoBullrich,"76 KILOS DE COCAÍNA SALEN DEL CAMINO

Un millonario golpe al narcotráfico que terminó con dos detenidos y 76 kilos incautados por Gendarmería en Corrientes y Misiones.

Droga que se incauta, droga que se quema.",5500,166,1200,98000
1786777625878269975,2024-05-04 15:19:17,JuanGrabois,"Jinetes del Fracaso de su miseria planificada. Defendiendo siempre al laburante. Que la cuenten como quieran. 

Unidad contra el gobierno colonial. Movimiento obrero, movimientos sociales y estudiantes, juntos y adelante, para organizar la bronca y construir la alternativa.",5800,4200,1300,388000
1786787022578831808,2024-05-04 15:56:37,Kicillofok,"Testimonios como el de María Laura, Camilo y Martín nos demuestran lo importante que es seguir cuidando y fortaleciendo la memoria en estos tiempos.

La creación de este nuevo espacio en el ex centro clandestino de detención “La Cacha” significa recuperar la historia de cada",1600,0,618,34000
1786802264222421305,2024-05-04 16:57:11,JMilei,"Me causan mucha gracia algunos de esos ""economistas"" que hablan de atraso cambiario y que frente al cambio de los fundamentos se escudan en que hay CEPO, cuando hasta no hace mucho hablaban de que se podía convivir con una brecha del 40/60% siendo que hoy es nula.
SON RAROS...",24000,1500,3500,855000
1786832852228735456,2024-05-04 18:58:44,PatoBullrich,"ASESINO, ADENTRO

Tras 4 allanamientos en San Miguel y Moreno de la PFA, junto a la Policía de la provincia de Buenos Aires, atrapamos al criminal que faltaba, asesino de Noelia Joanna Velázquez Torres, pareja del subinspector de la PFA, Lucas Buena.

Las hace, las paga.",5900,226,1400,171000
1786849998711230934,2024-05-04 20:06:52,JuanGrabois,"Así como no me gusta que la descerebrada de Mondino insulte al pueblo chino o el delirante de Milei al presidente AMLO, Lula o Petro. Así como me retuerce las tripas ver al gobierno entero lamiendo como bufones domados la bota del Estado norteamericano o reivindicando a Tatcher,",5000,2500,997,378000
1786860146087346417,2024-05-04 20:47:11,JMilei,"FUNDAMENTALISTAS DEL ATRASO CAMBIARIO UNA PREGUNTA
Si Argentina tiene una presión fiscal formal agobiante, una infraestructura deficiente y mercados poco abiertos que dificultan la competencia, lo que nos hace caro en dólares ¿les parece justo pedir devaluación para licuar los",21000,2400,4200,1200000
1786901787087114640,2024-05-04 23:32:39,AlvaroDelgadoUy,"Concebimos la acción política pensando en la gente. Por eso hoy, de recorrida por Canelones, hablamos con todos los que se acercaron sobre nuestro Programa de Gobierno y sobre cómo vamos a construir el #SegundoPisoDeTransformaciones que nos permita dar un salto al desarrollo.",219,64,55,8700
1786902167942533172,2024-05-04 23:34:10,KamalaHarris,"Dreamers are our neighbors, classmates, and loved ones. 

Our nation is fortunate that America is their home.

Now, we are ensuring DACA recipients also have access to affordable health care, which will improve the health of all communities.",5300,2000,1100,338000
1787090550622990634,2024-05-05 12:02:44,AlvaroDelgadoUy,"De recorrida por Vichadero (Rivera), tuvimos una visita muy especial. 
Muchas gracias por confiar y por estar.",229,40,51,14000
1787107228220010820,2024-05-05 13:09:00,Kicillofok,"El complejo de 1413 viviendas en la localidad de Plátanos, Berazategui, es una de las tantas obras que el Gobierno nacional paralizó.

Nos están llevando a la decadencia, a la postergación y a un país sin derechos. Pero en la provincia de Buenos Aires vamos a seguir protegiendo a",4300,0,1700,208000
1787108764694294912,2024-05-05 13:15:07,PatoBullrich,"El NO Presidente, Alberto Fernández, después de dejar tierra arrasada, defiende al ministro insultador español.

Eligió la mejor frase para describirse: su verdad, la del peor presidente de la historia, no tiene remedio.

¡No la ve y nunca la vio!",20000,1500,4100,368000
1787127627515355533,2024-05-05 14:30:04,KamalaHarris,"Election Day is six months away, and we need all hands on deck. 

Together, we can defeat Donald Trump and protect reproductive freedom. 

Sign up to volunteer to talk to voters and get involved with our campaign: http://JoeBiden.com.",3300,2700,1100,288000
1787162426120568862,2024-05-05 16:48:20,JMilei,"VIVA LA LIBERTAD CARAJO...!!!
Dos COLOSOS de la economía se han tomado una foto con mi reciente libro ""Capitalismo, Socialismo y la Trampa Neoclásica""... yo ya gané...!!!

Cc: 
@fedesturze
 @GuillermoC9704",6300,973,1000,214000
1787163786849239271,2024-05-05 16:53:45,JMilei,VIVA LA LIBERTAD CARAJO,472,32,59,31000
1787180273035075953,2024-05-05 17:59:15,KamalaHarris,"Small businesses are the backbone of our communities.

Our administration’s historic $12 billion investment in community banks will help ensure every person in our nation has the opportunity to compete and thrive.",2100,664,518,248000
1787216541487866065,2024-05-05 20:23:23,OrsiYamandu,"¡Venir a Las Piedras un día como hoy! En el aniversario del Primer Gobierno Patrio que se instaló en Villa Guadalupe, en tierras canarias. Una fecha especial, como Canelones. 

¡GRACIAS al Comité Félix Vidarte por recibirme!",155,3,30,5000
1787220428504682854,2024-05-05 20:38:49,SantoroLeandro,"La humillación como práctica política de la ""dirigencia"" narcisista.",1900,206,701,68000
1787244038711656664,2024-05-05 22:12:38,OrsiYamandu,"¡GRACIAS Comité Obelisco! Gracias por ese entusiasmo tan característico, tan pedrense. Entusiasman, ¡refuerzan las ganas!",179,11,32,7000
1787253444006338730,2024-05-05 22:50:01,KamalaHarris,"President 
@JoeBiden
 and I will continue to do everything we can to protect DACA.

Congress must act to ensure Dreamers have the permanent protections they deserve.",3900,1600,776,476000
1787260778715709602,2024-05-05 23:19:10,SergioMassa,"Mi profundo respeto y enorme agradecimiento para despedir a César Luis Menotti. Su legado en el fútbol y en nuestras vidas seguirá brillando eternamente. 
 

¡Hasta siempre, Flaco!",2000,377,217,67000
1787272081253490737,2024-05-06 00:04:04,OrsiYamandu,Participamos de la inauguración de un nuevo local del sector No te rindas. ¡Felicidades compañeros y compañeras!,233,17,26,12000
1787482642088096062,2024-05-06 14:00:46,KamalaHarris,"During National Teacher Appreciation Week, I'm thinking of my first-grade teacher, Mrs. Frances Wilson, who attended my law school graduation.

The impact teachers have on our young leaders is monumental.",5200,1400,1100,237000
1787506127153819721,2024-05-06 15:34:05,Kicillofok,"¡Celebramos un nuevo aniversario de Ensenada con avances muy importantes para sus vecinos y vecinas!
 
Entregamos la ambulancia número 321 de nuestra gestión, equipamiento para reforzar el sistema de salud local y un camión de reciclaje para mejorar la gestión de residuos.",713,223,279,20000
1787521492592300227,2024-05-06 16:35:09,JMilei,"Un tiro para el lado de la justicia...
Los uniformados son los buenos y los delincuentes son los malos. Aquí se termina con la doctrina zaffaroni.
VIVA LA LIBERTAD CARAJO",33000,1100,5100,761000
1787524033514217834,2024-05-06 16:45:14,KamalaHarris,"Too many minority-owned small businesses have been left out of getting federal contracts.   

President 
@JoeBiden
 and I have committed to increase the share of federal contracting dollars to small disadvantaged businesses by 50% by 2025—and we're on track to do that.",2100,666,588,212000
1787526770176000000,2024-05-06 16:56:07,Kicillofok,"La provincia de Buenos Aires va a repetirlo una y mil veces hasta que Milei entienda: las Malvinas fueron, son y serán argentinas ",13000,0,4000,189000
1787533595378176304,2024-05-06 17:23:14,Kicillofok,"¡Entregamos 18 viviendas para que más familias de #Avellaneda tengan garantizado su derecho al hogar!

En un momento donde el Gobierno nacional ha paralizado todas las obras en la provincia, concretar este acto es nuestra manera de reafirmar que a pesar de las dificultades vamos",1300,633,504,39000
1787537291952439654,2024-05-06 17:37:55,OrsiYamandu,"La acusación es falsa. No permitamos que se banalice la violencia. No permitamos que estas maniobras se vuelvan moneda corriente. Nuestro compromiso está. 

No vale todo en Uruguay.",834,100,276,30000
