id,datetime,user,post_id,like_n,comment_n
4433.0,2023-10-19 22:26:00,javiermilei,CymNsnUgCDm,140000,3118
4434.0,2023-10-19 21:09:27,javiermilei,CymEWYXAcJN,165000,7660
4435.0,2023-10-19 14:35:31,javiermilei,CylXvtXAOCZ,210000,6341
4436.0,2023-10-19 14:14:48,javiermilei,CylVe6jA-PU,95400,1704
4437.0,2023-10-19 03:51:11,javiermilei,CykOHe9ga17,159000,4000
4438.0,2023-10-19 00:18:10,javiermilei,Cyj1pHRAztM,467000,16200
4439.0,2023-10-17 17:59:03,javiermilei,CygljrvAh-0,60900,3011
4440.0,2023-10-17 13:23:17,javiermilei,CygF6cdgxt6,170000,9032
4441.0,2023-10-16 22:57:33,javiermilei,Cyei439A-b9,60900,2623
4442.0,2023-10-16 21:27:42,javiermilei,CyeYo8wgzaG,47600,1300
4443.0,2023-10-16 21:20:55,javiermilei,CyeX3VEg0hb,80000,1027
4444.0,2023-10-16 19:15:06,javiermilei,CyeJdxXvqCM,46200,776
4445.0,2023-10-16 19:12:26,javiermilei,CyeJKQ7P6dh,169000,6303
4446.0,2023-10-16 19:09:09,javiermilei,CyeIyKXvDUr,94300,1167
4447.0,2023-10-16 16:50:27,javiermilei,Cyd46ThgdVJ,37500,928
4448.0,2023-10-16 13:45:06,javiermilei,CydjsubA2Un,107000,2305
4449.0,2023-10-15 00:04:21,javiermilei,CyZg-g9ABqT,33300,1148
4450.0,2023-10-14 22:20:51,javiermilei,CyZVIbxAE-v,87300,1441
4451.0,2023-10-14 21:56:35,javiermilei,CyZSSWAAVs7,283000,6010
4452.0,2023-10-14 12:07:45,javiermilei,CyYO-Bfgv1k,229000,6484
4453.0,2023-10-13 19:20:03,javiermilei,CyWbpWXAtjd,85700,3695
4454.0,2023-10-13 16:29:13,javiermilei,CyWIGMngagT,251000,4832
4455.0,2023-10-13 13:37:46,javiermilei,CyVz3KOAP8H,93700,3259
4456.0,2023-10-12 22:46:09,javiermilei,CyUOcEJAtpy,37900,1258
4457.0,2023-10-12 22:45:08,javiermilei,CyUOUjZggSa,103000,1816
4458.0,2023-10-12 22:36:25,javiermilei,CyUNUykAPZF,87000,1522
4459.0,2023-10-12 19:50:12,javiermilei,CyT6TWavQrx,45300,1034
4460.0,2023-10-12 15:46:27,javiermilei,CyTeaC3Ae2K,169000,2814
4461.0,2023-10-11 22:18:15,javiermilei,CyRmc3bA4gP,64099,2902
4462.0,2023-10-11 13:24:14,javiermilei,CyQohIGAXbY,98900,4031
4463.0,2023-10-10 18:45:24,javiermilei,CyOpS9MAxwU,21400,1442
4464.0,2023-10-10 17:09:26,javiermilei,CyOeUHYg-9s,70000,3269
4465.0,2023-10-10 16:15:56,javiermilei,CyOYMQ8AuB7,62400,1585
4466.0,2023-10-10 13:49:56,javiermilei,CyOHe5NgWcn,41200,1737
4467.0,2023-10-10 12:01:09,javiermilei,CyN7CK3AM4_,105000,3784
4468.0,2023-10-09 23:27:08,javiermilei,CyMkvpNg0qn,11700,824
4469.0,2023-10-09 23:22:42,javiermilei,CyMkPLLg1Ed,47200,1317
4470.0,2023-10-09 22:45:37,javiermilei,CyMf5gbg2FP,83400,1714
4471.0,2023-10-09 13:55:46,javiermilei,CyLjWvQgMFF,135000,3354
4472.0,2023-10-09 11:16:09,javiermilei,CyLRFw0AdC5,29000,643
4473.0,2023-10-09 10:23:48,javiermilei,CyLLGVgARfS,27800,842
4474.0,2023-10-09 10:23:23,javiermilei,CyLLDL1gep9,14300,329
4475.0,2023-10-09 10:09:28,javiermilei,CyLJdWSg_Te,24900,562
4476.0,2023-10-09 06:36:16,javiermilei,CyKxDwSgPQZ,37100,580
4477.0,2023-10-09 06:36:16,javiermilei,CyKxDz-AjDq,97900,1473
4478.0,2023-10-09 03:01:39,javiermilei,CyKYS0mgIf9,67700,2633
4479.0,2023-10-09 02:34:35,javiermilei,CyKVZmZAxsr,189000,2982
4480.0,2023-10-09 02:25:27,javiermilei,CyKUWyaAXWD,108000,3283
4481.0,2023-10-09 02:09:10,javiermilei,CyKSfcBAtR9,76400,1748
4482.0,2023-10-08 18:57:11,javiermilei,CyJhDkhAlYP,19700,684
4483.0,2023-10-08 19:02:51,javiermilei,CyI8R3CgqEi,34300,1301
4484.0,2023-10-08 02:15:40,javiermilei,CyHucL_gCuz,90900,2407
4485.0,2023-10-08 00:25:21,javiermilei,CyHh0OggBsv,30400,921
4486.0,2023-10-07 21:25:15,javiermilei,CyHNNMGgCFS,260000,5349
4487.0,2023-10-07 15:52:14,javiermilei,CyGnGF_AHbM,97400,4593
4488.0,2023-10-07 14:13:23,javiermilei,CyGbyBzA_61,94700,2690
4489.0,2023-10-07 04:34:40,javiermilei,CyFZjXIAyd_,14800,971
4490.0,2023-10-06 14:08:05,javiermilei,CyD2VQfAAC3,125000,5719
4491.0,2023-10-05 21:16:08,javiermilei,CyCCkqCA74B,65300,1535
4492.0,2023-10-05 13:57:45,javiermilei,CyBQVFFA3Wu,88700,2519
4493.0,2023-10-05 12:59:19,javiermilei,CyBJtxhAvoN,18500,805
4494.0,2023-10-04 20:55:23,javiermilei,Cx_bVCoAHno,164000,5683
4495.0,2023-10-04 14:17:36,javiermilei,Cx-t4T5Ahps,65200,1305
4496.0,2023-10-04 01:35:20,javiermilei,Cx9WpP6AbnF,49700,5400
4497.0,2023-10-03 22:09:43,javiermilei,Cx8_HRbAAqX,193000,2928
4498.0,2023-10-03 21:15:59,javiermilei,Cx84lUWAI98,53200,1385
4499.0,2023-10-03 20:38:38,javiermilei,Cx80mwaveW1,28300,1136
4500.0,2023-10-03 12:43:12,javiermilei,Cx7-SFEgfwx,13100,708
4501.0,2023-10-02 17:50:44,javiermilei,Cx58ri0gaUM,51200,2628
4502.0,2023-10-02 16:38:11,javiermilei,Cx50YNAgImg,35500,1240
4503.0,2023-10-02 11:44:18,javiermilei,Cx5Svv0AhYF,36300,1050
4504.0,2023-10-02 11:40:00,javiermilei,Cx5SQTTgxRA,55400,693
4505.0,2023-10-02 07:14:24,javiermilei,Cx4z29GOkl-,28500,477
4506.0,2023-10-02 06:32:53,javiermilei,Cx4vG2fOSbt,94200,1455
4507.0,2023-10-02 04:19:46,javiermilei,Cx4f351gqH_,44200,1001
4508.0,2023-10-02 03:51:19,javiermilei,Cx4cnhhAQsW,60400,1140
4509.0,2023-10-02 03:49:14,javiermilei,Cx4cYNLgx-J,18300,196
4510.0,2023-10-02 03:48:07,javiermilei,Cx4cQEEA3k2,24200,316
4511.0,2023-10-02 03:46:59,javiermilei,Cx4cHzCAiH_,33000,404
4512.0,2023-10-02 03:19:54,javiermilei,Cx4ZBbngS3e,61900,550
4513.0,2023-10-02 03:17:26,javiermilei,Cx4YvTfA-3R,124000,3528
4514.0,2023-10-02 03:16:06,javiermilei,Cx4YlmIg6DQ,65000,1309
4515.0,2023-10-02 03:14:51,javiermilei,Cx4YcaEg1c1,20500,239
4516.0,2023-10-02 02:56:07,javiermilei,Cx4WTOsAh8F,190000,4685
4517.0,2023-10-02 02:16:52,javiermilei,Cx4Rzz_gs0W,173000,5568
4518.0,2023-10-01 19:07:07,javiermilei,Cx3ggYZgKMs,39300,1082
4519.0,2023-10-01 14:28:14,javiermilei,Cx3AtijgVhs,137000,3968
4520.0,2023-09-30 12:31:35,javiermilei,Cx0OkXpAgzl,184000,4390
4521.0,2023-09-30 02:12:51,javiermilei,CxzHwmbghvg,26700,1782
4522.0,2024-05-24 00:10:02,madorni,C7VKGcGtAA-,38800,4755
4523.0,2023-12-30 10:55:30,madorni,C1eX6OCOOEJ,33500,4950
4524.0,2023-04-06 00:32:52,madorni,CqrLnbstd8h,26800,3124
4525.0,2024-09-10 22:11:57,madorni,C_wMB2Uu7HN,68100,3000
4526.0,2024-09-07 11:25:45,madorni,C_nTsSVuy_F,17400,328
4527.0,2024-09-07 01:26:04,madorni,C_mO_EaNyLf,10900,534
4528.0,2024-09-06 21:32:13,madorni,C_l0TPOOVbV,28200,710
4529.0,2024-09-06 00:29:11,madorni,C_jjwnGNckl,49500,2434
4530.0,2024-09-05 21:42:14,madorni,C_jQpzxOqL8,4703,89
4531.0,2024-09-05 21:39:25,madorni,C_jQVGYuDBs,27200,348
4532.0,2024-09-05 02:01:03,madorni,C_hJAIZNxHJ,23900,510
4533.0,2024-09-05 00:54:29,madorni,C_hB1h0NZyy,11500,938
4534.0,2024-09-04 21:39:38,madorni,C_grgc1O1aZ,67300,6458
4535.0,2024-09-04 15:00:06,madorni,C_f91kgugcX,37800,1281
4536.0,2024-09-02 11:28:01,madorni,C_ab6MRO5ei,14000,916
4537.0,2024-08-31 02:44:20,madorni,C_UWdKUtQmL,51600,3856
4538.0,2024-08-31 02:20:22,madorni,C_UTtnitKyG,60600,1613
4539.0,2024-08-31 01:01:45,madorni,C_UKpQNt4Gd,32600,1394
4540.0,2024-08-28 21:16:18,madorni,C_OnJhpuQ1m,21700,899
4541.0,2024-08-26 23:46:55,madorni,C_Ju-S3NK5K,15200,235
4542.0,2024-08-26 22:24:32,madorni,C_JlWriuiW3,39300,2336
4543.0,2024-08-26 00:07:11,madorni,C_HMfvutoKz,68100,3027
4544.0,2024-08-24 13:36:14,madorni,C_DffrpOBV9,17900,378
4545.0,2024-08-24 02:05:42,madorni,C_CQYl8tpqH,32700,2243
4546.0,2024-08-23 02:49:19,madorni,C-_wqsrta30,13000,774
4547.0,2024-08-22 22:07:53,madorni,C-_QXCqOaDv,14300,707
4548.0,2024-08-20 21:12:40,madorni,C-6AefkulvW,31900,1461
4549.0,2024-08-20 20:37:33,madorni,C-58h9oSCzE,51400,1043
4550.0,2024-08-19 20:49:54,madorni,C-3ZFf1SVZn,28600,1028
4551.0,2024-08-17 16:25:30,madorni,C-xxOlmu2pS,80600,9623
4552.0,2024-08-17 00:18:20,madorni,C-wCnlEtUdB,27100,564
4553.0,2024-08-16 22:49:44,madorni,C-v4erFOkbX,35900,2502
4554.0,2024-08-16 22:44:23,madorni,C-v33fWOFCg,12400,351
4555.0,2024-08-16 22:15:39,madorni,C-v0fdoutw7,21700,1717
4556.0,2024-08-16 22:03:41,madorni,C-vzH80OIxw,13900,587
4557.0,2024-08-14 22:37:45,madorni,C-qthKauSYj,111000,4760
4558.0,2024-08-14 20:37:16,madorni,C-qfupESV5n,16700,876
4559.0,2024-08-14 17:18:44,madorni,C-qJAobu10K,9405,333
4560.0,2024-08-14 12:59:04,madorni,C-pqYDBOvd1,30200,2292
4561.0,2024-08-11 01:29:51,madorni,C-guBZlt4Zz,62700,6037
4562.0,2024-08-11 00:42:49,madorni,C-gopmlNVpf,44300,1264
4563.0,2024-08-10 00:09:47,madorni,C-d_2p8Nbpg,42300,1230
4564.0,2024-08-08 20:45:34,madorni,C-bD6RHOKqy,20600,265
4565.0,2024-08-08 19:30:37,madorni,C-a7VUOOwZw,83600,1431
4566.0,2024-08-08 17:02:03,madorni,C-aqVJGu1Pf,15900,326
4567.0,2024-08-08 00:19:41,madorni,C-Y3nqYNru_,35000,946
4568.0,2024-08-07 19:59:30,madorni,C-YZ19rO_CH,18100,626
4569.0,2024-08-07 15:57:38,madorni,C-X94SpO1rg,15500,160
4570.0,2024-08-06 22:29:46,madorni,C-WF0rLOs7K,28200,914
4571.0,2024-08-06 18:27:56,madorni,C-VqkaxOHbY,79100,3267
4572.0,2024-08-05 23:44:23,madorni,C-Tp1XnN40u,37600,2255
4573.0,2024-08-05 19:32:01,madorni,C-TNCxiO0K_,14400,1539
4574.0,2024-08-05 18:10:04,madorni,C-TDurWusu5,21800,572
4575.0,2024-08-05 16:05:46,madorni,C-S1Z6NukRB,79300,1949
4576.0,2024-08-05 10:39:58,madorni,C-SQKRjOhiv,27100,9023
4577.0,2024-08-05 00:48:28,madorni,C-RMh2ENdSx,76400,4337
4578.0,2024-08-03 14:48:59,madorni,C-NjIKvuGAE,46600,1423
4579.0,2024-08-03 02:56:20,madorni,C-MRkm9tXOF,11300,507
4580.0,2024-08-03 01:47:55,madorni,C-MJvbKNa6v,79500,2536
4581.0,2024-08-02 21:07:26,madorni,C-LpjJBOwJT,25500,832
4582.0,2024-08-02 00:36:55,madorni,C-JcwUZthzE,30500,1285
4583.0,2024-08-01 20:54:27,madorni,C-JDPxQutI0,20100,447
4584.0,2024-07-30 20:54:22,madorni,C-D5o1fOfwP,18700,462
4585.0,2024-07-30 00:24:21,madorni,C-Bs6A-Npyf,25600,424
4586.0,2024-07-29 19:00:53,madorni,C-BH6UAudxK,28500,652
4587.0,2024-07-29 11:22:39,madorni,C-ATiixOiSq,53200,1347
4588.0,2024-07-28 21:47:28,madorni,C9-2QBROJox,16100,145
4589.0,2024-07-28 21:17:04,madorni,C9-ysvxO6kf,21900,426
4590.0,2024-07-28 19:49:50,madorni,C9-oybKvwu-,38700,524
4591.0,2024-07-28 19:35:45,madorni,C9-nLP-uhIw,10200,140
4592.0,2024-07-27 02:16:13,madorni,C96LalNtPJE,46400,7909
4593.0,2024-07-27 00:14:45,madorni,C959WTutVrX,30500,1968
4594.0,2024-07-26 00:04:21,madorni,C93XdIrNNvA,20300,1218
4595.0,2024-07-26 00:02:45,madorni,C93XO8fNFAh,13300,188
4596.0,2024-07-24 21:20:17,madorni,C90f3LfSoUj,17000,1237
4597.0,2024-07-24 21:07:37,madorni,C90egnZSqS8,16600,1980
4598.0,2024-07-23 22:29:03,madorni,C9yC-WuOJWF,26200,1634
4599.0,2024-07-23 22:25:11,madorni,C9yChzkO_Yk,19400,654
4600.0,2024-07-23 22:20:14,madorni,C9yB7L6OqkC,8977,319
4601.0,2024-07-23 22:09:22,madorni,C9yAyDuu7c4,9116,177
4602.0,2024-07-23 14:32:38,madorni,C9xMfF6O4sF,9670,247
4603.0,2024-07-23 12:00:30,madorni,C9w645-Osiv,22300,630
4604.0,2024-07-20 15:03:13,madorni,C9phoNRu2Tf,36200,711
4605.0,2024-07-19 23:27:30,madorni,C9nz6ituwNf,46600,2410
4606.0,2024-07-18 21:23:56,madorni,C9lDm6COleC,20000,310
4607.0,2024-07-17 21:37:05,madorni,C9iexHUuMkm,26900,793
4608.0,2024-07-17 21:06:53,madorni,C9icyahOLp8,18700,879
4609.0,2024-07-17 19:34:22,madorni,C9iSRiMOhiy,34700,916
4610.0,2024-07-17 00:58:19,madorni,C9gSR9etxCi,18500,560
4611.0,2024-07-16 14:07:58,madorni,C9fIBAkOzUD,32000,1076
4612.0,2024-07-15 19:29:00,madorni,C9dIEgAOw_e,11600,338
4613.0,2024-07-15 00:49:54,madorni,C9bH_5JtdNh,17300,586
4614.0,2024-07-14 14:27:20,madorni,C9aAwGtOw5T,52000,1292
4615.0,2024-07-14 00:00:00,madorni,C9YdfgeOsSv,49900,812
4616.0,2024-07-13 15:38:09,madorni,C9XkD9PO2iZ,35700,1379
4617.0,2024-07-13 02:29:13,madorni,C9WJdcptBGo,43900,3980
4618.0,2024-07-12 11:09:09,madorni,C9UgexQOEIP,22400,4288
4619.0,2024-07-11 20:50:53,madorni,C9S97tmuyq-,31200,1933
4620.0,2024-07-11 20:26:58,madorni,C9S7hdqONKk,3882,48
4621.0,2024-07-11 11:18:04,madorni,C9R8tO_OJut,32600,2264
4622.0,2024-07-11 11:14:15,madorni,C9R8RViOmy1,33000,12400
4623.0,2024-07-10 22:37:55,madorni,C9QltszOh-Q,7981,75
4624.0,2024-07-10 20:25:25,madorni,C9QWjQeyJ7q,27600,684
4625.0,2024-07-10 20:10:22,madorni,C9QUvvByNIG,49100,4213
4626.0,2024-07-10 01:10:14,madorni,C9OSWdFNwWE,11700,85
4627.0,2024-07-09 23:49:42,madorni,C9OJECHNMPU,74900,3648
4628.0,2024-07-09 23:21:04,madorni,C9OF23WuqOA,11200,168
4629.0,2024-07-09 23:20:13,madorni,C9OFwtaummO,7722,128
4630.0,2024-07-09 22:35:07,madorni,C9OAmZ1OIQ5,33700,647
4631.0,2024-07-09 05:14:08,madorni,C9MJeAROf_c,19800,449
4632.0,2024-07-09 05:04:45,madorni,C9MIZN9OqSL,22400,345
4633.0,2024-07-09 03:42:34,madorni,C9L-_YJNz0J,92000,2606
4634.0,2024-07-09 02:20:34,madorni,C9L1mv9tyRD,21000,307
4635.0,2024-07-08 22:49:55,madorni,C9LdbMZuQR3,12000,414
4636.0,2024-07-08 11:09:54,madorni,C9KNYw0uUmI,10800,232
4637.0,2024-07-08 11:07:05,madorni,C9KNEOtOey0,46900,1206
4638.0,2024-07-08 00:34:40,madorni,C9JEjzetqs-,6640,154
4639.0,2024-07-07 18:08:37,madorni,C9IYgsZOOwW,11100,242
4640.0,2024-07-07 15:59:00,madorni,C9IJrTxO_-G,8231,196
4641.0,2024-07-06 15:23:44,madorni,C9FgfkfOQZ2,42200,845
4642.0,2024-07-04 18:25:24,madorni,C9AsC_PulSa,19100,477
4643.0,2024-07-03 22:54:07,madorni,C8-mARpOg1b,17000,1073
4644.0,2024-07-02 23:23:48,madorni,C88EmzbOgOP,25200,303
4645.0,2024-07-01 23:36:21,madorni,C85hNGQtEiA,26700,686
4646.0,2024-07-01 21:29:05,madorni,C85SjumO45X,36800,1703
4647.0,2024-06-29 02:26:13,madorni,C8yGTVst-wq,20800,10600
4648.0,2024-06-29 01:46:58,madorni,C8yBe16Nflc,49300,2573
4649.0,2024-06-28 09:29:37,madorni,C8wR9lauIY4,17800,514
4650.0,2024-06-26 21:08:37,madorni,C8sXOACujaN,18100,615
4651.0,2024-06-26 20:50:10,madorni,C8sWQUeupWb,14600,150
4652.0,2024-06-26 02:45:12,madorni,C8qB99JOu-p,51700,4164
4653.0,2024-06-25 18:40:22,madorni,C8pimt4O6_u,117000,2273
4654.0,2024-06-24 21:39:05,madorni,C8nSGcIOwEN,20100,7468
4655.0,2024-06-24 00:17:34,madorni,C8k_muUtb_T,28900,450
4656.0,2024-06-22 20:07:18,madorni,C8h-KyIuma2,8447,311
4657.0,2024-06-22 01:24:24,madorni,C8f9qa7t96d,58900,1838
4658.0,2024-06-21 22:36:03,madorni,C8fqZf7uzCw,36800,21800
4659.0,2024-06-21 22:09:42,madorni,C8fmfSGONV_,85700,2946
4660.0,2024-06-21 02:00:02,madorni,C8dcnsjNYPn,48800,1074
4661.0,2024-06-19 21:29:40,madorni,C8aYGPKO-tW,48100,2405
4662.0,2024-06-19 01:26:53,madorni,C8YPkB8tXmL,49400,1130
4663.0,2024-06-18 19:43:45,madorni,C8XoS6RuI4Y,30800,1064
4664.0,2024-06-18 17:58:46,madorni,C8XcLatumnr,24600,871
4665.0,2024-06-16 15:32:57,madorni,C8SCALJuc3F,128000,4324
4666.0,2024-06-14 23:41:10,madorni,C8NwOubtx_Z,23300,637
4667.0,2024-06-14 20:54:29,madorni,C8NdNZyu8XR,40500,1690
4668.0,2024-06-14 00:28:26,madorni,C8LQ2XwN_E-,36100,19300
4669.0,2024-06-13 22:23:27,madorni,C8LB-9Xu5OD,107000,2272
4670.0,2024-06-13 22:03:13,madorni,C8LAPPCufSy,75500,4694
4671.0,2024-06-13 22:01:49,madorni,C8LAHtyuWT8,18200,228
4672.0,2024-06-13 21:46:28,madorni,C8K-TShuL8-,31000,722
4673.0,2024-06-13 15:36:52,madorni,C8KQqB3OcS4,81600,2416
4674.0,2024-06-13 00:09:41,madorni,C8Ip9XKtc2n,56400,1235
4675.0,2024-06-12 18:06:03,madorni,C8IAWCluXWm,31200,413
4676.0,2024-06-12 17:58:49,madorni,C8H_hEaOdy8,11200,130
4677.0,2024-06-10 23:33:51,madorni,C8DcNWstpAU,26200,1419
4678.0,2024-06-10 18:36:30,madorni,C8C6DOFu_i9,28500,871
4679.0,2024-06-08 17:04:31,madorni,C79mH0vOpOU,48800,18900
4680.0,2024-06-08 02:55:20,madorni,C78E8RZNY2o,80400,2700
4681.0,2024-06-08 02:31:49,madorni,C78COKbNF1Y,18700,427
4682.0,2024-06-07 23:08:26,madorni,C77q7c0OsCv,21700,567
4683.0,2024-06-07 22:19:47,madorni,C77laF2O4Q2,15000,311
4684.0,2024-06-07 20:42:16,madorni,C77aFHuOmjl,77700,3631
4685.0,2024-06-07 09:53:25,madorni,C76P8sSu3LB,8075,379
4686.0,2024-06-06 11:07:57,madorni,C73zuf3OES5,17500,282
4687.0,2024-06-06 01:10:40,madorni,C72vX6MtZ43,25500,475
4688.0,2024-06-06 01:00:59,madorni,C72uLA8tMeM,68300,1917
4689.0,2024-06-05 09:47:58,madorni,C71Fx2HuAXi,40900,2108
4690.0,2024-06-05 01:04:51,madorni,C70JzbitkWA,42100,1598
4691.0,2024-06-04 22:08:36,madorni,C7z1vfLO3KZ,19600,506
4692.0,2024-06-04 21:10:10,madorni,C7zvDliuLSz,26700,553
4693.0,2024-06-04 19:33:48,madorni,C7zj8c_u9E_,56500,2319
4694.0,2024-06-04 19:20:38,madorni,C7zihSdOB3I,40700,5705
4695.0,2024-06-04 15:51:59,madorni,C7zKpEjOCYK,91700,4568
4696.0,2024-06-03 23:37:47,madorni,C7xbDj9tXlm,37200,1254
4697.0,2024-06-03 19:59:33,madorni,C7xCLg5OZTG,27900,863
4698.0,2024-06-02 02:16:44,madorni,C7sjwUFNi6k,49400,1246
4699.0,2024-06-01 22:20:58,madorni,C7sIxc5Od93,47300,1481
4700.0,2024-05-31 21:51:17,madorni,C7pf8u0uGWa,18100,1215
4701.0,2024-05-31 21:40:48,madorni,C7pfYZpuzLk,9488,195
4702.0,2024-05-31 15:55:12,madorni,C7o31KuOBo_,25700,869
4703.0,2024-05-30 23:02:21,madorni,C7nDsvztyiD,41900,1786
4704.0,2024-05-30 21:53:50,madorni,C7m8FAWuVye,4463,82
4705.0,2024-05-30 18:15:38,madorni,C7mjG41Ok8a,12000,1350
4706.0,2024-05-30 17:44:18,madorni,C7l0b-fuyme,10200,158
4707.0,2024-05-30 02:16:34,madorni,C7k1MgTNy_6,30500,1053
4708.0,2024-05-30 02:05:01,madorni,C7kzsgitjyL,14100,452
4709.0,2024-05-29 22:59:43,madorni,C7ke0q5tLvp,27900,721
4710.0,2024-05-28 23:30:10,madorni,C7h9gxmNRK0,9651,176
4711.0,2024-05-28 21:04:30,madorni,C7hsfKjOGZ8,35100,2486
4712.0,2024-05-28 21:00:28,madorni,C7hsYX7OGVr,9039,330
4713.0,2024-05-28 14:40:17,madorni,C7hA30rOM_L,52600,1900
4714.0,2024-05-28 14:09:47,madorni,C7g9YecOpBQ,10300,178
4715.0,2024-05-28 13:32:23,madorni,C7g5GfwuAUL,15300,254
4716.0,2024-05-27 23:24:06,madorni,C7fYBhMN9nC,6303,217
4717.0,2024-05-27 20:30:51,madorni,C7fEHLhuMI9,22200,863
4718.0,2024-05-27 17:08:25,madorni,C7etB9fuDrz,8514,176
4719.0,2024-05-26 16:20:03,madorni,C7cChuEO3_3,174000,11000
4720.0,2024-05-26 01:29:12,madorni,C7acwAgNyAe,18400,303
4721.0,2024-05-25 23:22:00,madorni,C7aOMVguXVO,99600,2732
4722.0,2024-05-25 23:10:35,madorni,C7aM4vPOHUg,23000,296
4723.0,2024-05-25 21:53:11,madorni,C7aDbYCOpXV,23800,602
4724.0,2024-05-25 21:43:06,madorni,C7aC383Oa5C,58000,1856
4725.0,2024-05-25 20:10:28,madorni,C7Z4ReruSQU,13400,130
4726.0,2024-05-25 20:06:20,madorni,C7Z3zTiOg9j,19200,465
4727.0,2024-05-25 18:23:00,madorni,C7Zr1dauSZC,72500,2118
4728.0,2024-05-25 18:10:31,madorni,C7ZqjBEOW8o,28500,652
4729.0,2024-05-25 18:07:54,madorni,C7ZqP1DOrWU,34500,376
4730.0,2024-05-25 00:26:46,madorni,C7XwyA3Nviu,39900,2462
4731.0,2024-05-24 22:44:56,madorni,C7XlFneuv8s,66800,8454
4732.0,2024-05-24 22:45:55,madorni,C7Xk-giOCeU,25300,523
4733.0,2024-05-24 23:50:51,madorni,C7XkztuuQI2,18200,640
4734.0,2024-05-24 11:18:04,madorni,C7WWjSSOn3v,7397,225
4735.0,2024-05-24 11:06:50,madorni,C7WVMO9u81m,57300,1557
4736.0,2024-05-23 22:25:53,madorni,C7U-LowOWq5,11200,275
4737.0,2024-05-23 02:26:07,madorni,C7S04RUt_8U,30000,898
4738.0,2024-05-21 18:24:05,madorni,C7PY65ZuU6W,18800,573
4739.0,2024-05-20 18:39:51,madorni,C7M13sXOgeO,54600,2760
4740.0,2024-05-19 23:06:59,madorni,C7KvtFQu2-X,36800,1534
4741.0,2024-05-19 00:49:19,madorni,C7IU31ONL3r,42500,3437
4742.0,2024-05-18 20:39:32,madorni,C7H6CW8OM3m,21700,1994
4743.0,2024-05-18 14:11:47,madorni,C7HNqT7O0V5,18500,422
4744.0,2024-05-18 00:28:16,madorni,C7FvJdiNT_2,42500,2611
4745.0,2024-05-16 21:34:33,madorni,C7C2rewOkMG,63300,5049
4746.0,2024-05-16 10:50:55,madorni,C7BtFcXOA_o,14800,248
4747.0,2024-05-15 21:37:41,madorni,C7AP75MO4Bn,39700,2029
4748.0,2024-05-15 18:31:23,madorni,C6_8_E3ucVM,6610,149
4749.0,2024-05-15 14:50:29,madorni,C6_jk4UOE-A,71700,2799
4750.0,2024-05-14 23:38:50,madorni,C697R11NXPR,40500,1781
4751.0,2024-05-14 23:14:57,madorni,C694pDftWYl,14000,462
4752.0,2024-05-14 01:04:08,madorni,C67gUedtMCj,62300,4815
4753.0,2024-05-13 22:46:01,madorni,C67QiVbu42S,19900,554
4754.0,2024-05-13 18:17:38,madorni,C66xs8aOizx,52100,2554
4755.0,2024-05-12 17:16:37,madorni,C64GC0AOI9P,25200,8195
4756.0,2024-05-11 20:25:23,madorni,C6122k_uW34,3868,380
4757.0,2024-05-11 01:28:52,madorni,C6z0ybWN7p9,16700,469
4758.0,2024-05-11 00:11:05,madorni,C6zrl-jN3y-,61600,3270
4759.0,2024-05-10 20:01:02,madorni,C6zPRWnubTn,14500,213
4760.0,2024-05-10 02:34:06,madorni,C6xXZ0pNNfy,21000,966
4761.0,2024-05-09 23:58:59,madorni,C6xFnCXtVK_,48400,2029
4762.0,2024-05-09 20:34:20,madorni,C6wuP-NOHVB,26800,8138
4763.0,2024-05-09 17:45:40,madorni,C6wa_ApOnuI,56200,9308
4764.0,2024-05-09 16:47:27,madorni,C6wUSjpu_PG,20100,635
4765.0,2024-05-09 14:59:24,madorni,C6wH9KnO6ot,72000,3473
4766.0,2024-05-09 14:45:15,madorni,C6wGVmKO3Mq,9999,247
4767.0,2024-05-08 22:43:06,madorni,C6uYBYXucQv,93500,6161
4768.0,2024-05-08 13:22:32,madorni,C6tYE0AOs4g,16500,948
4769.0,2024-05-08 10:55:55,madorni,C6tHJrWOeCt,32000,1588
4770.0,2024-05-07 01:00:28,madorni,C6peSX9t0bd,30200,1778
4771.0,2024-05-06 10:50:04,madorni,C6n9CXROAJu,13500,250
4772.0,2024-05-06 00:55:49,madorni,C6m5CBJNIJb,34800,10200
4773.0,2024-05-05 18:27:42,madorni,C6mMOZjO632,111000,3472
4774.0,2024-05-05 02:44:51,madorni,C6kgtsSNwOb,57800,2897
4775.0,2024-05-05 01:20:00,madorni,C6kXAS7tMT_,78200,2326
4776.0,2024-05-04 23:00:29,madorni,C6kHCa6O-th,13800,613
4777.0,2024-05-03 23:47:03,madorni,C6hnSTGtKCi,64900,3451
4778.0,2024-05-03 23:38:30,madorni,C6hmB4Ju7_1,21000,1439
4779.0,2024-05-03 12:27:31,madorni,C6gZzkruK2r,8155,469
4780.0,2024-05-02 21:17:23,madorni,C6exkv1O-Oz,21800,822
4781.0,2024-05-02 17:40:23,madorni,C6eY0LluYO_,33500,956
4782.0,2024-05-01 15:12:29,madorni,C6bjGAsOuTx,26100,2146
4783.0,2024-05-01 14:49:53,madorni,C6bgQOBuP6a,22300,815
4784.0,2024-05-01 11:54:44,madorni,C6bMdumuYr0,27600,1869
